title,company,city,country,location,skills,type,salary,salary_min,salary_max,published,ai
Data Engineer - Orient Express,AccorCorpo,Paris,France,"Paris, France","Python,SQL,Hadoop,Cloud,AWS,Azure,Tableau,Apache,Data Science,Data Engineer,Data Infrastructure,Computer Science,Transformation,Storage,NOSQL,Gaming,SnowFlake,Statistics",Full Time,,0,0,2024-11-05T22:18:03.011Z,True
Digital Transformation (Data Engineer),AECOM,Bucharest,Romania,"Bucharest, Romania","Python,Cloud,JavaScript,C#,API,AWS,GCP,Django,R,Devops,Data Science,Data Engineer,Big Data,Database,Data Collection,Data Architect,Data Infrastructure,Computer Science,Architecture,Automation,Transformation,Storage,NOSQL,Quantitative,Project Management,Statistics,Mathematics,Flow,Power BI",Full Time,,0,0,2024-11-05T22:16:59.115Z,True
"New College Grad, PhD Data Scientist (Econometrics)",Western Digital,"San Jose, CA",USA,"San Jose, CA, USA","Machine Learning,Python,SQL,Generative AI,Hadoop,Cloud,AWS,GCP,Data Science,Deep Learning,Data Analysis,Forecasting,IOS,Storage,Operations Research,NOSQL,Quantitative,Gaming,Statistics,Power BI,Oracle",Full Time,$137275-$194400 annually.,137275,194400,2024-11-05T22:16:37.687Z,True
"Data Scientist, New College Grad – 2025",Visa,Toronto,Canada,"Toronto, Canada","Python,SQL,Data Science,Computer Science,Operations Research,Statistics",Full Time,,0,0,2024-11-05T22:16:09.408Z,True
Senior Data Process Consultant,pureIntegration,"Philadelphia, PA",USA,"Philadelphia, PA, USA","Python,Data Lakes,GO,Agile,AWS,Tableau,S3,Data Science,Data Engineer,Database,Data Architect,DataBricks,Computer Science,Architecture,Automation,Transformation,SnowFlake,Flow,Airflow,Power BI,Looker,Lambda",Full Time,$175000-$185000 annually,175000,185000,2024-11-05T22:15:52.578Z,True
"Manager, Data Strategy & Insights (DSI), Insights & Platform Development",Avery Dennison,"Little Rock, AR",USA,"Little Rock, AR, USA","Python,Cloud,Data Mining,Data Lakes,Streamlit,AWS,GCP,Azure,Data Science,Data Engineer,Database,DataBricks,Computer Science,SnowFlake,SalesForce,SQL Server",Full Time,"$100,000-$166,000 annually.",100000,166000,2024-11-05T22:15:20.843Z,True
"Staff Engineer, Full-Stack Data Scientist",Western Digital,"Milpitas, CA",USA,"Milpitas, CA, USA","Machine Learning,Full Stack,Python,SQL,NLP,PyTorch,Generative AI,Pandas,JavaScript,Feature Engineering,Scikit-learn,AWS,Docker,Git,MySQL,Data Science,Data Analysis,Big Data,Database,Data Collection,Jupyter,Computer Science,Automation,Storage,Gaming,Statistics,Jira,Jenkins,Confluence",Full Time,"$127,000-$180,000 annually",127000,180000,2024-11-05T22:15:09.335Z,True
Data Process Analyst,pureIntegration,"Philadelphia, PA",USA,"Philadelphia, PA, USA","Python,GO,Agile,AWS,S3,Data Science,Data Engineer,Data Analysis,Database,Data Architect,Data Governance,DataBricks,Computer Science,Automation,Transformation,Storage,SME,UX,SnowFlake,Airflow,Power BI,Looker,Lambda",Freelancer,,0,0,2024-11-05T22:15:04.023Z,True
Senior Data Engineer,Endava,,Colombia,", Colombia","Machine Learning,Python,SQL,Hadoop,Cloud,Agile,Scripting,Kafka,Data Science,Data Engineer,Data Architect,Data Infrastructure,Architecture,Servers,RedShift,BigQuery",Full Time,,0,0,2024-11-05T22:14:56.967Z,True
Data Engineer,NielsenIQ,Bogota,Colombia,"Bogota, Colombia","Python,SQL,Cloud,Pandas,GO,AWS,Tableau,Data Science,Data Engineer,Data Analysis,NumPy,Matplotlib,Seaborn,Research,Power BI",Full Time,,0,0,2024-11-05T22:14:40.6Z,True
Senior AI & Data Consultant (Financial services),Hiflylabs,Budapest,Hungary,"Budapest, Hungary","Machine Learning,Generative AI,Rest,Tableau,Data Science,Data Engineer,Research,Power BI",Full Time,,0,0,2024-11-05T22:13:58.38Z,True
"Senior AI & Data Consultant (Energy, Oil & Gas)",Hiflylabs,Budapest,Hungary,"Budapest, Hungary","Rest,Data Science,Data Engineer,Research",Full Time,,0,0,2024-11-05T22:13:52.791Z,True
Working Student - Data Analytics / R&D Original Equipment Tires (m/f/d) - REF67930I,Continental,Hannover,Germany,"Hannover, Germany","Tableau,Data Science,Computer Science,Deployment,Business Administration,Power BI,MS Office",Part Time,,0,0,2024-11-04T22:23:38.575Z,True
Data Operations Manager,LegalAndGeneral,London,UK,"London, UK","Cloud,Data Science,Data Governance,IOS,Statistics",Full Time,,0,0,2024-11-04T22:21:56.42Z,True
Data Engineer - Range Experience,Inter IKEA Group,Malmo,Sweden,"Malmo, Sweden","Machine Learning,Python,Agile,Data Science,Data Engineer,Big Data,Database,DataBricks,PySpark,Data Factory,Azure Databricks,Research,Computer Science,Architecture,Reliability,Storage,Mathematics",Full Time,,0,0,2024-11-04T22:21:50.97Z,True
Director of Data Science (f/m/x),AUTO1 Group,Berlin,Germany,"Berlin, Germany","Machine Learning,Python,ML Ops,SageMaker,AWS,Terraform,Data Science,Jenkins,RedShift",Full Time,,0,0,2024-11-04T22:21:03.709Z,True
"Data Science Senior Manager, Financial Crimes","CCG Business Solutions, LLC",,USA,", USA","Python,R,Data Science,Data Analysis,Quantitative,Statistics,Mathematics,MS Office",Full Time,$110000-$180000 annually,110000,180000,2024-11-04T22:20:10.662Z,True
Data Analyst,Ollion,Bangalore,India,"Bangalore, India","Python,SQL,Cloud,AWS,GCP,Azure,Tableau,R,Data Science,Data Analysis,Computer Science,Transformation,Power BI,Looker",Full Time,"₹2,000,000-₹3,000,000 annually",2000000,3000000,2024-11-04T22:19:40.405Z,True
Data System Architect,NielsenIQ,,USA,", USA","Testing,Python,Cloud,Agile,API,CICD,AWS,GitHub,Tableau,Devops,Data Science,Big Data,DataBricks,PySpark,Jupyter Notebook,Data Factory,Azure Databricks,Architecture,Automation,Transformation,Jenkins,Power BI",Full Time,,0,0,2024-11-04T22:17:56.697Z,True
"Staff Engineer, Full-Stack Data Scientist",Western Digital,"Milpitas, CA",USA,"Milpitas, CA, USA","Machine Learning,Full Stack,Python,SQL,NLP,PyTorch,Generative AI,Pandas,JavaScript,Feature Engineering,Scikit-learn,AWS,Docker,Git,MySQL,Data Science,Data Analysis,Big Data,Database,Data Collection,Jupyter,Computer Science,Infrastructure,Automation,Storage,Gaming,Statistics,Jira,Jenkins,Confluence",Full Time,$126936-$179800 annually,126936,179800,2024-11-04T22:17:51.287Z,True
Scientific Data Analyst,LGC Group,Vaughan,Canada,"Vaughan, Canada","Testing,SQL,QA,Data Science,Data Analysis,Database,Research,Product Management,SME,MS Office",Full Time,,0,0,2024-11-04T22:17:22.24Z,True
Data and AI- Technology Expert,ARHS,,Luxembourg,", Luxembourg","Machine Learning,Python,NLP,LLMs,Tensorflow,PyTorch,Cloud,Transformers,HuggingFace,AWS,Azure,Kafka,Apache,Data Science,Data Governance,Infrastructure,Automation,Deployment,Storage,Software Design",Full Time,,0,0,2024-11-04T22:16:51.426Z,True
Sr Data Scientist II - AI and Data Science Center of Excellence,Visa,,USA,", USA","Machine Learning,Python,Tensorflow,PyTorch,Scikit-learn,Data Science,Data Engineer,Deep Learning,IOS,Computer Science,Product Management,MBA,Operations Research,Quantitative,Project Management,Statistics",Full Time,$148300-$253200 annually,148300,253200,2024-11-04T22:16:32.491Z,True
Sr Data Scientist II - AI and Data Science Center of Excellence,Visa,"Miami, FL",USA,"Miami, FL, USA","Machine Learning,Python,Tensorflow,PyTorch,Scikit-learn,Data Science,Data Engineer,Deep Learning,IOS,Computer Science,Product Management,MBA,Operations Research,Quantitative,Project Management,Statistics",Full Time,"$148,300-$253,200 annually",148300,253200,2024-11-04T22:16:25.022Z,True
Sr Data Scientist II - AI and Data Science Center of Excellence,Visa,"Atlanta, GA",USA,"Atlanta, GA, USA","Machine Learning,Python,Tensorflow,PyTorch,Scikit-learn,Data Science,Data Engineer,Deep Learning,IOS,Computer Science,Product Management,MBA,Operations Research,Quantitative,Project Management,Statistics",Full Time,"$148,300-$253,200 annually",148300,253200,2024-11-04T22:16:18.905Z,True
Sr Data Scientist II - AI and Data Science Center of Excellence,Visa,"Washington, DC",USA,"Washington, DC, USA","Machine Learning,Python,Tensorflow,PyTorch,Scikit-learn,Data Science,Data Engineer,Deep Learning,IOS,Computer Science,Product Management,MBA,Operations Research,Quantitative,Project Management,Statistics",Full Time,"$148,300-$253,200 annually",148300,253200,2024-11-04T22:16:12.212Z,True
Machine Learning Lead,Materials Nexus,London,,"London, ","Machine Learning,Testing,Cloud,Docker,Data Science,Julia,Research,Project Management",Full Time,,0,0,2024-11-04T22:01:30.991Z,True
Senior Machine Learning Engineer,ServiceNow,"San Diego, CA",USA,"San Diego, CA, USA","Machine Learning,Python,LLMs,JavaScript,Feature Engineering,SageMaker,HuggingFace,Vector Database,Langchain,Agile,AWS,Azure,Data Science,Data Architect,Computer Science,Architecture,Product Management",Full Time,"$136,700-$232,300 annually",136700,232300,2024-11-04T22:01:08.533Z,True
Principal Machine Learning Engineer  (URL Filtering Data Science),Palo Alto Networks,"Santa Clara, CA",USA,"Santa Clara, CA, USA","Machine Learning,Backend,Python,NLP,LLMs,Tensorflow,PyTorch,Cloud,Transformers,Keras,Java,Scikit-learn,AWS,Kubernetes,Docker,MySQL,MongoDB,KubeFlow,Data Science,Deep Learning,Big Data,Database,Research,Computer Science,Architecture,Security,Product Management,Distributed Systems,Linux",Full Time,$179000-$240000 annually,179000,240000,2024-11-04T22:00:25.323Z,True
Principal Machine Learning Engineer (AI Research),Palo Alto Networks,"Santa Clara, CA",USA,"Santa Clara, CA, USA","Machine Learning,LLMs,Cloud,XGBoost,AWS,Docker,Data Science,Deep Learning,CNNS,Catboost,Research,Computer Science,Security,Statistics",Full Time,$151000-$246500 annually,151000,246500,2024-11-04T22:00:17.05Z,True
IT / Web Scrapping / QA Tester Internship / A.I. Automation - WFH/Remote Work,Seeka Technology,Petaling Jaya,,"Petaling Jaya, ","Machine Learning,Full Stack,Python,SQL,NLP,Cloud,Java,HTML,QA,Devops,Data Science,Deep Learning,Pycharm,Research,Automation,Project Management,Jira",Intern,,0,0,2024-11-03T22:01:42.827Z,True
"Scientist 1, Data Science",Western Digital,,Thailand,", Thailand","Machine Learning,Testing,Frontend,Backend,Python,Cloud,Java,JavaScript,API,PostGres,MySQL,Tableau,Data Science,Data Engineer,Big Data,Clustering,Matplotlib,Seaborn,Computer Science,Security,Infrastructure,Storage,Gaming,Project Management,Statistics,Power BI,MS SQL",Full Time,,0,0,2024-11-01T22:18:45.286Z,True
Senior / Lead Data Scientist,Neilson Financial Services,Sydney,Australia,"Sydney, Australia","Machine Learning,Python,SQL,LLMs,Cloud,Time Series,AWS,GCP,Azure,Data Science,Deep Learning,Forecasting,Predictive Modelling,Computer Science,Deployment,Transformation,Project Management,Statistics,Mathematics,Power BI",Full Time,,0,0,2024-11-01T22:18:11.844Z,True
Powertrain Solutions - Data Science Intern (Starting January 2025/8 months/40 hours per week),Bosch Group,"Farmington Hills, MI",USA,"Farmington Hills, MI, USA","Machine Learning,Python,Robotics,Pandas,Data Mining,Feature Engineering,Scikit-learn,Tableau,Data Science,Forecasting,NumPy,Clustering,Anomaly Detection,Matplotlib,Data Exploration,Pattern Recognition,Dimensionality Reduction,Computer Science,Statistics,Mathematics",Intern,,0,0,2024-11-01T22:17:32.681Z,True
Data Engineer,Neilson Financial Services,Sydney,Australia,"Sydney, Australia","Machine Learning,LLMs,Data Science,Data Engineer,Database,Data Infrastructure,Data Governance,Forecasting,Data Factory,Computer Science,Automation,Transformation,UX,Power BI,SQL Server,MS SQL",Full Time,,0,0,2024-11-01T22:15:16.583Z,True
Senior Machine Learning Engineer,Visa,,USA,", USA","Machine Learning,Testing,Python,SQL,LLMs,Hadoop,ML Ops,Pandas,Data Mining,Scikit-learn,CICD,AWS,Git,GitHub,Tableau,SCALA,Data Science,Data Engineer,Deep Learning,Big Data,Database,Data Architect,Hive,Clustering,Jupyter Notebook,Principal Component Analysis,Computer Science,Architecture,Product Management,Deployment,Storage,MBA,Distributed Systems,Quantitative,Linux,Statistics,Mathematics,Flow,Airflow,Power BI",Full Time,"$155,300-$225,300 annually.",155300,225300,2024-11-01T22:01:09.773Z,True
[SO] Intern - Data Analytics & Web-Apps Developer,Bosch Group,Tan Phu,,"Tan Phu, ","Machine Learning,Frontend,Python,SQL,JavaScript,CSS,HTML,Data Science,Data Engineer,Database,Deployment,Power BI",Full Time,,0,0,2024-10-31T22:21:58.436Z,True
Data Scientist Assistant – Stage (6 mois) Janvier 2025 (F/H/NB),Ubisoft,Paris,France,"Paris, France","Python,NLP,Pandas,Data Science,Clustering,IOS",Stage,,0,0,2024-10-31T22:21:33.758Z,True
(Senior) Data Scientist (m/f/d) / remote possible,E. Breuninger GmbH & Co.,Stuttgart,Germany,"Stuttgart, Germany","Machine Learning,Python,SQL,Cloud,Agile,AWS,GCP,Azure,Data Science,Data Analysis,Database,Computer Science,Statistics,Mathematics",Full Time,,0,0,2024-10-31T22:21:02.299Z,True
Data Scientist,Sopra Steria,Flanders,Belgium,"Flanders, Belgium","Machine Learning,Python,NLP,Java,C++,SageMaker,Azure,SCALA,Unsupervised Learning,Data Science,Deep Learning,Big Data,Computer Vision,Reinforcement Learning,Anomaly Detection,Supervised Learning,Recommender Systems,IOS,Transformation",Full Time,,0,0,2024-10-31T22:20:27.256Z,True
Chef de Projet Data (H/F),CITECH,Paris,France,"Paris, France","Cloud,Agile,Devops,Data Science,Infrastructure,UX",Temporary,€60000-€90000 annually,60000,90000,2024-10-31T22:20:14.639Z,True
Senior / Lead Data Scientist,Neilson Financial Services,Sydney,Australia,"Sydney, Australia","Machine Learning,Python,SQL,LLMs,Cloud,Time Series,AWS,GCP,Azure,Data Science,Deep Learning,Forecasting,Computer Science,Deployment,Project Management,Statistics,Mathematics,Power BI",Full Time,,0,0,2024-10-31T22:20:07.847Z,True
Head Applied Data & Genetics Science – Seeds Field Crops Europe (M/W),Syngenta,,France,", France","Agile,Data Science,Computer Science,Deployment,Operations Research,Quantitative,Project Management",Full Time,,0,0,2024-10-31T22:18:43.924Z,True
Powertrain Solutions - Data Science Intern (Starting January 2025/8 months/40 hours per week),Bosch Group,"Farmington Hills, MI",USA,"Farmington Hills, MI, USA","Machine Learning,Python,Robotics,Pandas,Data Mining,Feature Engineering,Scikit-learn,Tableau,Data Science,Forecasting,NumPy,Clustering,Anomaly Detection,Matplotlib,Data Exploration,Pattern Recognition,Dimensionality Reduction,Computer Science,Statistics,Mathematics",Intern,,0,0,2024-10-31T22:16:24.2Z,True
Principal Software Engineer (AI Security Cloud),Palo Alto Networks,"Santa Clara, CA",USA,"Santa Clara, CA, USA","Python,LLMs,Cloud,GO,QA,GCP,Devops,Data Science,Computer Science,Security,Infrastructure,Product Management,Product Development,HTTP",Full Time,"$148,000-$239,200 annually.",148000,239200,2024-10-31T22:15:02.776Z,True
Healthcare AI Solution Architect,John Snow Labs,,,", ","NLP,LLMs,Transformers,AWS,Azure,Devops,Data Science,Data Engineer,Deep Learning,RAG,IOS,Architecture",Freelancer,,0,0,2024-10-31T22:14:54.322Z,True
AI Engineer,Sopra Steria,Brussels,Belgium,"Brussels, Belgium","Machine Learning,LLMs,ML Ops,Cloud,CICD,Data Science,Data Engineer,Big Data,Infrastructure,Transformation,Linux,Elasticsearch",Full Time,,0,0,2024-10-31T22:14:49.017Z,True
Python Developer for AI,Sopra Steria,Brussels,Belgium,"Brussels, Belgium","Machine Learning,Python,LLMs,ML Ops,Cloud,CICD,Data Science,Data Engineer,Big Data,Infrastructure,Transformation,Linux,Elasticsearch",Full Time,,0,0,2024-10-31T22:14:43.495Z,True
Senior Director - AI and Data Science Center of Excellence,Visa,,USA,", USA","Machine Learning,Python,Tensorflow,PyTorch,Scikit-learn,Data Science,Data Engineer,Deep Learning,IOS,Computer Science,Product Management,MBA,Operations Research,Quantitative,Project Management,Statistics",Full Time,"$192,900-$354,500 annually",192900,354500,2024-10-31T22:14:36.437Z,True
Senior Director - AI and Data Science Center of Excellence,Visa,"Atlanta, GA",USA,"Atlanta, GA, USA","Machine Learning,Python,Tensorflow,PyTorch,Scikit-learn,Data Science,Data Engineer,Deep Learning,IOS,Computer Science,Product Management,MBA,Operations Research,Quantitative,Project Management,Statistics",Full Time,"$192,900-$354,500 annually",192900,354500,2024-10-31T22:14:29.513Z,True
Senior Director - AI and Data Science Center of Excellence,Visa,"Washington, DC",USA,"Washington, DC, USA","Machine Learning,Python,Tensorflow,PyTorch,Scikit-learn,Data Science,Data Engineer,Deep Learning,IOS,Computer Science,Product Management,MBA,Operations Research,Quantitative,Project Management,Statistics",Full Time,"$192,900-$354,500 annually.",192900,354500,2024-10-31T22:14:22.679Z,True
Principal Engineer - GenAI,Visa,,USA,", USA","Python,Generative AI,Java,GO,Rest,Redis,Rust,Data Science,Architecture,Deployment,Product Development,Transformation,MBA,CI",Full Time,"$203,800-$295,600 annually",203800,295600,2024-10-31T22:14:03.313Z,True
Staff Data Engineer- GenAI,Visa,,USA,", USA","Hadoop,Agile,CICD,Rest,MySQL,Redis,Data Science,Data Engineer,Big Data,Computer Science,Code Reviews,MBA,NOSQL",Full Time,"$155,300-$225,300 annually.",155300,225300,2024-10-31T22:13:54.933Z,True
Sr. Machine Learning Scientist,Visa,,USA,", USA","Machine Learning,Testing,Python,SQL,PyTorch,Generative AI,Hadoop,Data Mining,Agile,SCALA,Data Science,Data Engineer,Deep Learning,Big Data,Database,Hive,Neural networks,Jupyter Notebook,ML Scientist,Decision Trees,MapReduce,Knowledge Graphs,Computer Science,Architecture,Deployment,Storage,MBA,Linux,Statistics,Airflow",Full Time,"$129,400-$182,750 annually",129400,182750,2024-10-31T22:02:05.429Z,True
Data Engineer,endeavour group careers,,Australia,", Australia","Machine Learning,Backend,Cloud,Java,Agile,API,CICD,AWS,GCP,Devops,Data Science,Data Engineer,Big Data,Data Architect,Data Governance,DataBricks,PySpark,Azure Databricks,Security,Infrastructure,Jira,Confluence,SQL Server",Full Time,,0,0,2024-10-30T22:22:18.247Z,True
"Manager, Data Scientist",Visa,Bangkok,,"Bangkok, ","Python,SQL,Feature Engineering,Data Science,Data Analysis,Neural networks,Clustering,Data Exploration,Decision Trees,Logistic Regression,Support Vector Machines,Random Forests,Principal Component Analysis,Computer Science,SME,Quantitative,Statistics,Mathematics,Power BI",Full Time,,0,0,2024-10-30T22:21:03.663Z,True
Senior Data Scientist - Ad Tech (all genders),Delivery Hero,Berlin,Germany,"Berlin, Germany","Machine Learning,Python,SQL,Tensorflow,Cloud,Pandas,Feature Engineering,GCP,Git,Data Science,Deep Learning,Neural networks,Research,AD,SME,Statistics",Full Time,,0,0,2024-10-30T22:20:49.976Z,True
Data Analytics,NielsenIQ,Riyadh,Saudi Arabia,"Riyadh, Saudi Arabia","Agile,Tableau,Data Science,Statistics,Mathematics,Power BI",Full Time,,0,0,2024-10-30T22:20:10.969Z,True
Data Scientist,Phoenix OCP,,France,", France","Machine Learning,Testing,Python,SQL,R,Data Science,Deep Learning",Temporary,,0,0,2024-10-30T22:19:30.713Z,True
